price;title;location;surface;rooms
850000;Mieszkanie Warszawa Stara Praga, ul. Targowa;Stara Praga;60.49;2
599000;Mieszkanie Warszawa Wola, ul. Jaktorowska;Wola;27.48;1
2499000;Nowe mieszkanie Warszawa Wola, ul. Siedmiogrodzka;Wola;110.0;4
589000;Mieszkanie Warszawa Praga-Północ, ul. Plac gen. Józefa Hallera;Praga-Północ;33.0;2
450000;Mieszkanie Warszawa Grochów, ul. Darłowska;Grochów;37.0;2
616000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;36.79;2
588000;Mieszkanie Warszawa Wola, ul. Dzielna;Wola;35.2;1
1440000;Mieszkanie Warszawa Śródmieście, ul. Nowogrodzka;Śródmieście;72.52;3
940000;Mieszkanie Warszawa Gocław, ul. Bohaterewicza;Gocław;98.0;4
530000;Mieszkanie Warszawa Nowa Praga;Nowa Praga;42.0;2
2950000;Mieszkanie Warszawa Śródmieście, ul. Bonifraterska;Śródmieście;100.0;3
769000;Mieszkanie Warszawa Śródmieście, ul. Emilii Plater;Śródmieście;37.44;1
970000;Mieszkanie Warszawa Mokotów, ul. Bobrowiecka;Mokotów;71.0;3
519000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;27.55;1
850000;Mieszkanie Warszawa Praga-Północ, ul. Wiosenna;Praga-Północ;57.0;3
649999;Mieszkanie Warszawa;mazowieckie;68.0;3
1560000;Mieszkanie Warszawa Mokotów, ul. Żenczykowskiego;Mokotów;130.0;4
1184000;Mieszkanie Warszawa Wola, ul. Krochmalna;Wola;74.22;3
1049000;Mieszkanie Warszawa Śródmieście, ul. Chmielna;Śródmieście;75.0;3
1150000;Mieszkanie Warszawa Siekierki, ul. Bluszczańska 69C;Siekierki;68.5;3
911125;Mieszkanie Warszawa Śródmieście Południowe, ul. Złota;Śródmieście Południowe;49.25;3
1199000;Mieszkanie Warszawa Stara Praga;Stara Praga;70.0;3
510000;Mieszkanie Warszawa Bródno;Bródno;42.0;2
550000;Mieszkanie Warszawa Targówek, ul. Wysockiego;Targówek;53.0;3
578000;Mieszkanie Warszawa Mirów, ul. Żelazna;Mirów;37.6;2
800000;Mieszkanie Warszawa Praga-Południe, ul. Jugosłowiańska;Praga-Południe;48.0;2
649000;Mieszkanie Warszawa Praga-Południe, ul. Grochowska;Praga-Południe;49.08;2
2750000;Mieszkanie Warszawa Śródmieście, ul. Nowy Świat;Śródmieście;150.0;7
740000;Mieszkanie Warszawa Praga-Południe, ul. Celownicza;Praga-Południe;47.5;2
650000;Mieszkanie Warszawa Powiśle, ul. Kruczkowskiego;Powiśle;36.0;2
510000;Mieszkanie Warszawa Praga-Południe, ul. Bliska;Praga-Południe;47.4;3
1220000;Mieszkanie Warszawa Mokotów;Mokotów;80.0;3
1010000;Mieszkanie Warszawa Praga-Południe, ul. Targowa;Praga-Południe;71.0;3
6500000;Mieszkanie Warszawa Mokotów, ul. Ludowa;Mokotów;285.0;5
1490000;Mieszkanie Warszawa Mokotów, ul. Władysława Pytlasińskiego;Mokotów;115.0;4
799000;Mieszkanie Warszawa Śródmieście, ul. Smolna;Śródmieście;52.41;2
741000;Mieszkanie Warszawa Żoliborz;Żoliborz;38.05;2
1650000;Mieszkanie Warszawa Śródmieście;Śródmieście;86.0;3
530000;Mieszkanie Warszawa Praga-Północ, ul. Skoczylasa;Praga-Północ;42.0;2
895050;Mieszkanie Warszawa Praga-Północ, ul. Targowa;Praga-Północ;66.3;4
3000000;Mieszkanie Warszawa Śródmieście;Śródmieście;63.0;2
590000;Mieszkanie Warszawa Saska Kępa, ul. Afrykańska;Saska Kępa;50.0;3
826000;Mieszkanie Warszawa Żoliborz, ul. arch. Rafała Krajewskiego;Żoliborz;54.82;3
1509090;Nowe mieszkanie Warszawa Wola, ul. Skierniewicka;Wola;117.36;4
569000;Mieszkanie Warszawa Wola, ul. Działdowska;Wola;41.24;2
649000;Mieszkanie Warszawa Śródmieście, ul. Aleje Jerozolimskie;Śródmieście;39.0;2
859000;Mieszkanie Warszawa Wola;Wola;54.5;3
505000;Mieszkanie Warszawa Bródno;Bródno;47.0;3
350000;Mieszkanie Warszawa Praga-Południe, ul. Szaserów;Praga-Południe;28.0;1
625000;Mieszkanie Warszawa Grochów, ul. Przeworska;Grochów;48.42;2
670000;Mieszkanie Warszawa Targówek, ul. Ponarska;Targówek;53.0;3
1800000;Nowe mieszkanie Warszawa Stary Mokotów, ul. Kazimierzowska;Stary Mokotów;107.0;3
1400000;Mieszkanie Warszawa Nowolipki, ul. Okopowa;Nowolipki;98.5;4
1225000;Mieszkanie Warszawa Śródmieście Północne;Śródmieście Północne;61.0;3
1150000;Mieszkanie Warszawa Mokotów, ul. Stanisława Kierbedzia;Mokotów;62.0;3
3685653;Nowe mieszkanie Warszawa Wola, ul. Prosta;Wola;112.71;4
921000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;46.65;1
2980000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;294.8;7
619000;Mieszkanie Warszawa Praga-Północ, ul. Grodzieńska;Praga-Północ;43.0;2
660000;Mieszkanie Warszawa Targówek;Targówek;44.18;2
722300;Mieszkanie Warszawa Powiśle, ul. Wilanowska;Powiśle;44.17;2
544561;Nowe mieszkanie Warszawa Czerniaków;Czerniaków;39.91;2
680000;Mieszkanie Warszawa Wola, ul. Ostroroga;Wola;40.0;2
1197000;Mieszkanie Warszawa Śródmieście, ul. Śniegockiej;Śródmieście;57.0;2
676000;Mieszkanie Warszawa Stary Mokotów, ul. Racławicka;Stary Mokotów;40.0;2
2500000;Mieszkanie Warszawa Śródmieście, ul. Nowiniarska;Śródmieście;103.41;4
890000;Mieszkanie Warszawa Żoliborz, ul. Rydygiera;Żoliborz;46.0;2
470000;Mieszkanie Warszawa Praga-Północ, ul. Karola Darwina;Praga-Północ;40.0;2
1999000;Mieszkanie Warszawa Praga-Północ, ul. Solidarności;Praga-Północ;145.0;5
1753000;Mieszkanie Warszawa Muranów, ul. Zygmunta Słomińskiego;Muranów;161.7;4
1990000;Mieszkanie Warszawa Śródmieście;Śródmieście;90.0;4
569000;Mieszkanie Warszawa Saska Kępa, ul. Międzynarodowa;Saska Kępa;45.5;3
520000;Mieszkanie Warszawa Elsnerów, ul. Ponarska;Elsnerów;41.05;2
795000;Mieszkanie Warszawa Wola, ul. Płocka;Wola;63.6;3
1100000;Mieszkanie Warszawa Śródmieście;Śródmieście;65.0;3
799000;Mieszkanie Warszawa Wola, ul. Emila Zegadłowicza 1;Wola;65.6;3
699000;Mieszkanie Warszawa;mazowieckie;57.0;3
1043406;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;70.98;3
519000;Mieszkanie Warszawa Praga-Północ, ul. Bródnowska;Praga-Północ;36.0;2
500000;Mieszkanie Warszawa Śródmieście;Śródmieście;38.8;2
809200;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;58.0;3
910000;Mieszkanie Warszawa Żoliborz;Żoliborz;64.0;2
444700;Mieszkanie Warszawa Śródmieście;Śródmieście;19.0;1
966000;Mieszkanie Warszawa Wola, ul. Gibalskiego;Wola;68.3;3
485000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;42.1;1
674000;Nowe mieszkanie Warszawa, ul. Grochowska;mazowieckie;57.59;2
4100000;Mieszkanie Warszawa Mokotów, ul. Narbutta;Mokotów;140.0;5
569000;Mieszkanie Warszawa Praga-Południe, ul. Międzynarodowa;Praga-Południe;45.5;3
749000;Mieszkanie Warszawa Śródmieście;Śródmieście;50.0;2
661200;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;44.0;2
520000;Mieszkanie Warszawa Targówek Mieszkaniowy, ul. Remiszewska;Targówek Mieszkaniowy;46.2;2
1100000;Mieszkanie Warszawa Stary Żoliborz, ul. Wyspiańskiego 7;Stary Żoliborz;55.0;3
560000;Mieszkanie Warszawa Targówek, ul. Gościeradowska;Targówek;45.36;2
440000;Mieszkanie Warszawa, ul. Dubois;mazowieckie;28.0;1
620000;Mieszkanie Warszawa Stary Mokotów, ul. Bruna;Stary Mokotów;46.0;3
1300000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;67.14;3
529000;Mieszkanie Warszawa Śródmieście, ul. Wyzwolenia;Śródmieście;24.45;1
495000;Mieszkanie Warszawa Praga-Południe, ul. Grochowska;Praga-Południe;33.0;1
1052000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;46.62;2
636000;Mieszkanie Warszawa Muranów;Muranów;47.7;2
1051352;Nowe mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;84.0;4
499000;Mieszkanie Warszawa Praga-Północ, ul. Kijowska;Praga-Północ;46.0;3
682000;Nowe mieszkanie Warszawa Mokotów, ul. Zwierzyniecka;Mokotów;44.0;2
6831720;Nowe mieszkanie Warszawa Wola, ul. Krochmalna;Wola;216.88;7
319900;Mieszkanie Warszawa Ochota, ul. Węgierska;Ochota;16.16;1
599000;Mieszkanie Warszawa Wola, ul. Solidarności;Wola;48.0;2
980000;Mieszkanie Warszawa Wola, ul. Gibalskiego;Wola;68.3;3
960000;Mieszkanie Warszawa Szczęśliwice, ul. Rokosowska;Szczęśliwice;67.7;3
1350000;Mieszkanie Warszawa Stara Praga, ul. Floriańska;Stara Praga;72.0;2
588000;Mieszkanie Warszawa Śródmieście, ul. Nowolipki;Śródmieście;35.68;1
630000;Mieszkanie Warszawa Muranów, ul. Mordechaja Anielewicza;Muranów;41.3;2
2364000;Mieszkanie Warszawa Śródmieście, ul. Szara;Śródmieście;80.0;3
1290000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;81.0;3
545000;Mieszkanie Warszawa Wola, ul. Solidarności;Wola;38.0;2
3680000;Mieszkanie Warszawa Śródmieście, ul. Bohaterów Getta;Śródmieście;121.39;5
549900;Mieszkanie Warszawa Grochów;Grochów;39.0;2
595000;Mieszkanie Warszawa Targówek, ul. Szymona Askenazego;Targówek;69.5;4
635000;Mieszkanie Warszawa Praga-Południe, ul. Garwolińska;Praga-Południe;37.5;2
2750000;Mieszkanie Warszawa Powiśle, ul. Bartoszewicza;Powiśle;123.67;4
465000;Mieszkanie Warszawa Praga-Północ, ul. Stalowa;Praga-Północ;29.0;1
565000;Mieszkanie Warszawa Nowa Praga, ul. Strzelecka;Nowa Praga;52.0;2
829000;Mieszkanie Warszawa Wola, ul. Krochmalna;Wola;55.0;2
1540000;Mieszkanie Warszawa Wola, ul. Płocka;Wola;105.5;4
1150000;Mieszkanie Warszawa Śródmieście, ul. Marszałkowska;Śródmieście;66.31;3
822750;Mieszkanie Warszawa, ul. Grzybowska;mazowieckie;32.91;1
860000;Mieszkanie Warszawa Praga-Południe, ul. Francuska;Praga-Południe;43.01;2
670000;Mieszkanie Warszawa Praga-Południe, ul. Komorska;Praga-Południe;60.0;3
999000;Mieszkanie Warszawa Śródmieście;Śródmieście;64.91;3
860000;Mieszkanie Warszawa Śródmieście;Śródmieście;46.5;3
1220000;Mieszkanie Warszawa Wola, ul. Waliców;Wola;53.7;2
1099630;Mieszkanie Warszawa Ochota, ul. Raszyńska;Ochota;68.3;3
1299000;Mieszkanie Warszawa Żoliborz, ul. Rydygiera;Żoliborz;62.03;3
757000;Mieszkanie Warszawa Śródmieście, ul. Jana i Jędrzeja Śniadeckich 1/15;Śródmieście;33.0;2
499000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;36.4;1
715747;Mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;53.62;3
525000;Mieszkanie Warszawa Stara Ochota, ul. Siewierska;Stara Ochota;32.0;2
592000;Mieszkanie Warszawa Praga-Południe, ul. Przeworska;Praga-Południe;39.0;2
570000;Mieszkanie Warszawa Powiśle, ul. Ludna;Powiśle;28.8;2
619000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;39.0;2
594990;Mieszkanie Warszawa Nowolipki, ul. Anielewicza;Nowolipki;45.5;3
495000;Mieszkanie Warszawa Grochów;Grochów;40.1;2
495000;Mieszkanie Warszawa Praga-Południe, ul. Jugosłowiańska;Praga-Południe;32.5;1
406000;Mieszkanie Warszawa Mokotów, ul. Puławska;Mokotów;25.0;1
779000;Mieszkanie Warszawa Sielce, ul. Gagarina;Sielce;71.0;3
1050000;Mieszkanie Warszawa;mazowieckie;86.0;4
1099000;Nowe mieszkanie Warszawa Praga-Północ, ul. Okrzei;Praga-Północ;75.0;3
975000;Mieszkanie Warszawa Wola;Wola;78.0;3
608000;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;45.0;4
700000;Mieszkanie Warszawa Śródmieście;Śródmieście;34.0;1
457000;Mieszkanie Warszawa Mokotów, ul. Chełmska;Mokotów;36.0;1
676000;Mieszkanie Warszawa Mokotów, ul. Ursynowska;Mokotów;40.0;2
679000;Mieszkanie Warszawa Saska Kępa, ul. Międzynarodowa;Saska Kępa;55.0;3
2640000;Mieszkanie Warszawa Mokotów;Mokotów;198.0;4
490000;Mieszkanie Warszawa Targówek, ul. Syrokomli;Targówek;41.0;2
2500000;Nowe mieszkanie Warszawa Mokotów, ul. Górska;Mokotów;122.01;5
1650000;Mieszkanie Warszawa Żoliborz, ul. Gwiaździsta;Żoliborz;68.0;3
966600;Mieszkanie Warszawa Ochota, ul. Kaliska;Ochota;54.0;2
1730000;Mieszkanie Warszawa Śródmieście, ul. Jaktorowska;Śródmieście;111.7;3
495000;Mieszkanie Warszawa Śródmieście Północne, ul. Plac Grzybowski;Śródmieście Północne;24.11;1
520000;Mieszkanie Warszawa Wola, ul. Nowolipki;Wola;29.08;1
2500000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;192.7;6
2450000;Mieszkanie Warszawa Powiśle, ul. Bednarska;Powiśle;102.37;3
543000;APARTAMENTOWIEC, nowe 2 pokoje, Loggia, Centrum!;Śródmieście;36.5;2
1300000;Mieszkanie Warszawa Śródmieście, ul. Solidarności;Śródmieście;84.43;4
557700;Mieszkanie Warszawa Praga-Południe, ul. Czapelska;Praga-Południe;39.0;2
702000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;34.9;1
980000;Mieszkanie Warszawa Wola, ul. Krochmalna;Wola;35.0;1
770000;Mieszkanie Warszawa Praga-Południe, ul. Paryska;Praga-Południe;48.57;2
790000;Mieszkanie Warszawa Praga-Południe, ul. Kordeckiego;Praga-Południe;59.5;3
749000;Mieszkanie Warszawa Praga-Południe, ul. Igańska;Praga-Południe;63.0;3
636000;Mieszkanie Warszawa Mirów, ul. Waliców;Mirów;49.0;3
1233000;Nowe mieszkanie Warszawa Targówek Mieszkaniowy, ul. Kuflewska 5;Targówek Mieszkaniowy;82.2;3
1550000;Mieszkanie Warszawa Śródmieście, ul. Wronia 45;Śródmieście;84.0;4
599000;Mieszkanie Warszawa Praga-Południe, ul. Saska;Praga-Południe;57.0;3
1150000;Mieszkanie Warszawa Śródmieście Południowe, ul. Marszałkowska;Śródmieście Południowe;49.71;2
640000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;57.51;3
790000;Mieszkanie Warszawa Stara Ochota, ul. Niemcewicza;Stara Ochota;60.0;2
469999;Mieszkanie Warszawa Praga-Północ, ul. Namysłowska;Praga-Północ;38.0;2
730000;Mieszkanie Warszawa Rakowiec, ul. Wolnej Wszechnicy;Rakowiec;46.0;2
1990000;Nowe mieszkanie Warszawa;mazowieckie;131.84;5
670000;Mieszkanie Warszawa Stara Ochota, ul. Grójecka 42;Stara Ochota;47.22;2
550000;Mieszkanie Warszawa Grochów, ul. Waszyngtona;Grochów;46.61;2
372000;Mieszkanie Warszawa Praga-PoÅ‚udnie, ul. Grochowska;Praga-PoÅ‚udnie;22.0;1
962582;Nowe mieszkanie Warszawa Wola;Wola;42.98;2
573000;Mieszkanie Warszawa Wola, ul. Młynarska;Wola;44.0;2
562000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;28.7;1
480000;Mieszkanie Warszawa Praga-Północ, ul. Blaszana;Praga-Północ;37.0;2
630000;Mieszkanie Warszawa Ochota, ul. Nowowiejska;Ochota;42.0;2
1990000;Mieszkanie Warszawa Śródmieście;Śródmieście;84.0;2
425000;Mieszkanie Warszawa Górny Mokotów, al. Stefana Batorego;Górny Mokotów;28.5;1
1990000;Mieszkanie Warszawa Stary Mokotów, ul. Wiktorska;Stary Mokotów;106.29;3
599000;Mieszkanie Warszawa Kamionek, ul. Grochowska;Kamionek;43.4;2
588000;Mieszkanie Warszawa Wola, ul. Leonarda;Wola;39.0;2
1500000;Mieszkanie Warszawa Śródmieście, ul. Rynek Starego Miasta;Śródmieście;72.0;4
756000;Mieszkanie Warszawa Śródmieście, ul. Nowolipki;Śródmieście;56.0;3
605000;Mieszkanie Warszawa Siekierki;Siekierki;36.67;2
2115650;Mieszkanie Warszawa Mokotów, ul. Sułkowicka;Mokotów;111.0;3
480000;Mieszkanie Warszawa Praga-Południe, ul. Motorowa;Praga-Południe;42.1;1
4000000;Mieszkanie Warszawa Powiśle, ul. Kruczkowskiego;Powiśle;174.0;3
1125000;Mieszkanie Warszawa Powiśle, ul. Fabryczna;Powiśle;69.0;2
5000000;Mieszkanie Warszawa Śródmieście, ul. Mokotowska;Śródmieście;140.0;3
435000;Mieszkanie Warszawa Praga-Północ, ul. Łochowska;Praga-Północ;30.0;1
3190000;Mieszkanie Warszawa Śródmieście, ul. Szucha;Śródmieście;132.0;4
904428;Mieszkanie Warszawa, ul. Grzybowska;mazowieckie;46.62;2
1150000;Mieszkanie Warszawa Śródmieście, ul. Dzika;Śródmieście;79.0;3
699000;Mieszkanie Warszawa Praga-Północ, ul. Brzeska;Praga-Północ;49.0;2
677000;Mieszkanie Warszawa Praga-Północ, ul. Plac Konesera;Praga-Północ;46.0;2
756000;Mieszkanie Warszawa Wola, ul. Nowolipki;Wola;56.0;3
1079900;Mieszkanie Warszawa Wola, ul. Giełdowa;Wola;59.7;3
515000;Mieszkanie Warszawa Grochów, ul. Krypska;Grochów;43.1;2
559000;Mieszkanie Warszawa Śródmieście, ul. Marszałkowska;Śródmieście;39.0;2
580000;Mieszkanie Warszawa Grochów;Grochów;47.9;2
1510000;Mieszkanie Warszawa Wola, ul. Szlenkierów;Wola;145.58;8
729900;Mieszkanie Warszawa Śródmieście, ul. Nowolipki;Śródmieście;47.7;2
375000;Mieszkanie Warszawa Śródmieście;Śródmieście;19.0;1
1300000;Mieszkanie Warszawa Śródmieście, ul. Górnośląska;Śródmieście;58.0;2
775000;Mieszkanie Warszawa Wola, ul. Krochmalna;Wola;26.0;1
616802;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;48.0;2
756581;"Nowe mieszkanie Warszawa Mokotów, ul. Grupy ak ""Krybar""";Mokotów;45.03;2
1550000;Mieszkanie Warszawa Żoliborz, ul. Przasnyska;Żoliborz;70.0;3
620000;Mieszkanie Warszawa Gocław;Gocław;70.23;3
920000;Mieszkanie Warszawa Gocław, ul. Jana Nowaka-Jeziorańskiego 52;Gocław;49.84;2
1500000;Mieszkanie Warszawa Śródmieście;Śródmieście;59.9;3
490000;Mieszkanie Warszawa Praga-Północ, ul. Jagiellońska;Praga-Północ;31.9;1
630000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;61.0;3
599000;Mieszkanie Warszawa Śródmieście, ul. Złota;Śródmieście;34.62;2
1400000;Mieszkanie Warszawa Saska Kępa, ul. Londyńska;Saska Kępa;80.0;3
1070680;Mieszkanie Warszawa Śródmieście, ul. Krzywe Koło;Śródmieście;36.92;1
786000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;31.1;1
1480000;Mieszkanie Warszawa Sielce, ul. Sielecka;Sielce;133.0;8
449000;Mieszkanie Warszawa Wola, ul. Chłodna;Wola;27.5;2
770000;Mieszkanie Warszawa Śródmieście, ul. Smolna;Śródmieście;49.0;2
919000;Mieszkanie Warszawa Śródmieście, ul. Marka Edelmana;Śródmieście;65.0;3
989000;Mieszkanie Warszawa Śródmieście, ul. Daniłowiczowska;Śródmieście;52.0;3
460000;Mieszkanie Warszawa Śródmieście, ul. Marszałkowska;Śródmieście;25.0;1
895000;Mieszkanie Warszawa Wola, ul. Leszno;Wola;45.0;2
399999;Mieszkanie Warszawa Śródmieście, ul. Bagno;Śródmieście;22.0;1
726000;Mieszkanie Warszawa Grochów;Grochów;57.1;2
670000;Warszawa Mokotów Gierymskiego 14,3 pok., ok. Łazienek Królewskich i Warszawianki;Dolny Mokotów;55.0;3
1150000;Mieszkanie Warszawa Śródmieście Północne, ul. Inflancka;Śródmieście Północne;73.0;4
679000;Mieszkanie Warszawa Muranów;Muranów;46.8;2
337500;Nowe mieszkanie Warszawa Praga-Północ, ul. Grodzieńska;Praga-Północ;25.0;1
650000;Mieszkanie Warszawa Praga-Południe, ul. Kobielska;Praga-Południe;52.0;2
804000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;31.74;1
1830000;Mieszkanie Warszawa Mokotów, ul. Sułkowicka;Mokotów;101.71;4
2650166;Nowe mieszkanie Warszawa Mokotów, ul. Madalińskiego;Mokotów;113.59;4
600000;Mieszkanie Warszawa Sady Żoliborskie, ul. Broniewskiego;Sady Żoliborskie;57.2;3
2600000;Mieszkanie Warszawa Śródmieście, ul. Twarda;Śródmieście;58.0;2
899000;Mieszkanie Warszawa Żoliborz, ul. Rydygiera;Żoliborz;46.0;2
694999;Mieszkanie Warszawa Śródmieście, ul. Tamka;Śródmieście;44.0;2
589000;Mieszkanie Warszawa Praga-Południe, ul. Opinogórska;Praga-Południe;58.0;3
648000;Mieszkanie Warszawa;mazowieckie;54.0;3
680000;Mieszkanie Warszawa Żoliborz;Żoliborz;48.0;2
538000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;28.59;1
779000;Mieszkanie Warszawa Gocław, ul. 21 Pułku Piechoty Dzieci Warszawy;Gocław;78.5;4
775500;Mieszkanie Warszawa Stara Ochota, ul. Sękocińska;Stara Ochota;47.0;2
740000;Mieszkanie Warszawa Mokot√≥w, ul. Kazimierzowska;Mokot√≥w;46.0;2
2400000;Mieszkanie Warszawa Śródmieście, ul. Leszczyńska;Śródmieście;78.41;4
699900;Mieszkanie Warszawa Praga-Północ;Praga-Północ;54.0;4
988680;Mieszkanie Warszawa Wola, ul. Grzybowska 61;Wola;47.08;2
1674403;Nowe mieszkanie Warszawa Wola, ul. Towarowa;Wola;66.66;3
676000;Mieszkanie Warszawa Targówek, ul. Remiszewska;Targówek;57.18;3
1350000;Mieszkanie Warszawa Śródmieście, ul. Bednarska;Śródmieście;71.5;2
1120000;Mieszkanie Warszawa Mirów, ul. Krochmalna;Mirów;78.29;3
2650000;Mieszkanie Warszawa Ujazdów, ul. 29 Listopada;Ujazdów;83.0;2
3200000;Mieszkanie Warszawa Górny Mokotów;Górny Mokotów;132.0;5
400000;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;30.0;1
670000;Mieszkanie Warszawa Targówek Mieszkaniowy;Targówek Mieszkaniowy;56.1;3
1150000;Mieszkanie Warszawa Muranów;Muranów;79.4;3
649000;Mieszkanie Warszawa Stary Mokotów;Stary Mokotów;44.0;2
707000;Mieszkanie Warszawa Śródmieście Południowe, ul. Wspólna;Śródmieście Południowe;49.18;2
867000;Mieszkanie Warszawa Śródmieście;Śródmieście;58.0;3
528700;Nowe mieszkanie Warszawa Czerniaków;Czerniaków;39.91;2
808000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;41.53;1
541700;Nowe mieszkanie Warszawa;mazowieckie;41.27;2
660876;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;51.43;2
515000;Mieszkanie Warszawa Śródmieście, ul. Miła;Śródmieście;26.0;1
9300000;Mieszkanie Warszawa Powiśle, ul. Drewniana;Powiśle;212.0;5
1615410;Nowe mieszkanie Warszawa Powiśle;Powiśle;60.0;2
7295000;Mieszkanie Warszawa Powiśle;Powiśle;208.43;5
2299000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;112.0;4
599000;Mieszkanie Warszawa Stara Ochota;Stara Ochota;41.6;2
4850000;Mieszkanie Warszawa Śródmieście, ul. Okólnik;Śródmieście;185.88;4
1100000;Mieszkanie Warszawa Śródmieście, ul. Królewska;Śródmieście;68.44;4
1611280;Mieszkanie Warszawa Śródmieście;Śródmieście;73.24;3
500000;Mieszkanie Warszawa Żoliborz, ul. Koźmiana;Żoliborz;34.0;2
399000;Mieszkanie Warszawa Praga-Północ, ul. Tarchomińska;Praga-Północ;31.0;1
670000;Mieszkanie Warszawa Ochota, ul. Grójecka;Ochota;42.64;2
780000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;31.42;1
535000;Nowe mieszkanie Warszawa;mazowieckie;26.86;1
1858000;Nowe mieszkanie Warszawa Saska Kępa, ul. Argentyńska;Saska Kępa;138.0;4
730000;Mieszkanie Warszawa Mokotów, ul. Sandomierska;Mokotów;48.0;2
500000;Mieszkanie Warszawa Mokotów, ul. Konduktorska;Mokotów;36.6;2
650000;Mieszkanie Warszawa Praga-Południe, ul. Komorska;Praga-Południe;63.0;3
505000;Mieszkanie Warszawa Górny Mokotów, ul. Jarosława Dąbrowskiego;Górny Mokotów;40.5;2
778000;Mieszkanie Warszawa Żoliborz, ul. Krajewskiego;Żoliborz;61.0;2
695000;Mieszkanie 48m2 - 2 pokoje. Wiślany Mokotów;Dolny Mokotów;48.0;2
